RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent, EconomicImpact_USD ,PopulationAffected
c15e48fa-825a-479b-a5c9-c4c6f4db1019,5/19/2018,France,-0.34,402.24,None," 284,899.63 ",3929217
2253e3e6-b698-4f4e-b187-e1f8c9c2cbef,2/19/2023,France,-0.15,382.64,Hurricane," 3,159,230.86 ",3021898
269c7a78-d006-4a47-b9f8-c9f6f4dc3022,10/31/2007,Japan,0.28,395.07,Flood," 843,002.85 ",205544
a00811ad-79b5-4860-b8c8-a99a8b88ccb8,4/19/2017,China,-1.07,390.03,None," 2,252,204.09 ",2810560
6decc4e4-66d2-4aee-b5b1-2bfc3fcfb2be,6/29/2022,USA,1.87,358.89,Tornado," 6,718,696.08 ",2390748
327a2590-3f12-402c-81a8-5ca04759b1ec,10/22/2000,Canada,1.83,365.35,Hurricane," 7,663,771.84 ",1653455
afcb7705-566b-415f-9604-c3554c7affe1,5/20/2017,Russia,1.65,364.04,Wildfire," 1,567,801.72 ",3126418
80623e85-385b-42ba-a37c-bff4e0a3ffcb,11/24/2016,France,1.65,400,Hurricane," 9,332,823.34 ",2120270
5ee5e45d-84b1-496c-ae2c-938e46271963,8/18/2006,USA,1.68,364.23,Hurricane," 8,874,109.34 ",1247937
75afed78-41c2-44d6-b987-9f1ec22e63e5,11/17/2009,Canada,0.39,358.58,Heatwave," 6,107,093.22 ",4292805
9dbc7308-55c0-4e4e-9a99-c0dc2565c914,11/16/2010,Canada,0.87,353.46,Wildfire," 1,490,647.56 ",3354596
91838c2e-4618-458b-964f-d8786879c6ae,12/27/2015,France,0.65,388.62,Wildfire," 3,552,499.28 ",1676982
fb13deaa-26c6-4c90-8f37-8be860752e2e,3/15/2001,Russia,-0.56,380.14,Flood," 3,890,193.45 ",519954
9d9f13d9-81aa-4839-ac25-eb403153fb3f,10/18/2011,Canada,1.36,368.01,Heatwave," 7,130,511.84 ",4025316
c55968de-b603-4b47-ad56-cd85aba60cc8,6/8/2000,China,-1.82,416.52,Tornado," 9,979,441.44 ",1685684
140ae21d-d502-4dfa-9670-a0246c7ff0d8,1/16/2019,France,-1.4,376.88,Hurricane," 8,562,554.38 ",3799816
b76c11af-baeb-4cfe-aca1-b4fcf4209b29,11/6/2020,Germany,0.17,377.4,Drought," 8,673,589.77 ",3967824
9454d8fe-2dba-4d89-a86d-62cec647e6aa,6/26/2013,Russia,-1.06,408.26,Flood," 3,300,022.20 ",1215410
653124f3-00c0-446f-b9e1-3974a9e36496,7/27/2017,Brazil,-1.27,363.99,Tornado," 3,988,985.84 ",4121528
509809ca-b722-4682-b689-31443165c7f8,7/19/2007,France,-1.59,418.81,Heatwave," 9,766,586.62 ",4466393
e8d05678-4b7d-4a2b-ad79-99a05456d700,4/16/2006,Russia,1.3,354.06,Flood," 7,616,451.35 ",1618962
865c0b20-6f4a-4266-80b7-6cfab195094f,10/15/2009,Germany,1.26,419.3,Flood," 6,283,398.92 ",4767981
59db91e2-d74d-4fcf-ad15-b566a8e46b5a,12/18/2010,France,-0.72,397.04,Hurricane," 2,375,536.12 ",3719148
33d54b39-d841-4bac-8a1c-6ec771ee83dd,10/3/2007,Australia,-1.91,393.56,Wildfire," 2,385,001.51 ",2040496
e9bcb1b7-bcc1-44bb-9a65-601462b24b1a,9/29/2023,USA,1.79,402.98,Tornado," 1,196,319.50 ",1187978
95f3f958-4de5-483b-a5cc-8380b281ba75,9/1/2013,USA,-0.58,410.3,Hurricane," 9,463,879.68 ",1663343
e1b79d77-ce2d-40ec-b275-3063cb136030,5/1/2009,Germany,-0.81,401.17,Drought," 2,261,516.75 ",516621
9bb10b88-87bf-4451-8a2e-30fa85049b80,1/11/2006,Russia,1.22,383.81,Wildfire," 3,343,928.67 ",1309887
e47bae01-7767-4a85-86ff-6b7c0ec0f812,9/26/2023,France,-0.44,399.36,Tornado," 7,814,252.79 ",3831122
bb44f131-5b4e-4408-97e3-f1d0348a4896,10/7/2009,India,0.07,393.76,Tornado," 4,722,130.07 ",2992244
c40790f9-d843-454e-9508-4cab81e7953d,4/15/2015,USA,0.18,416.38,Tornado," 1,610,371.76 ",3547106
f3445974-1750-4a6b-a74f-d5bc188690db,7/29/2020,Brazil,-1.81,415.96,Hurricane," 9,088,333.12 ",4526697
9375b20b-fbf0-40bf-8b57-0c435152951e,11/9/2016,Australia,-0.84,365.54,Tornado," 7,608,516.39 ",1298464
17b3d0d6-c64b-4923-ae8f-0c921bee4447,7/10/2013,Canada,1.06,377.16,Wildfire," 7,815,151.46 ",556130
fbddae35-a1d0-4edf-a68a-395d90789e53,7/14/2019,Australia,-0.01,364.62,Flood," 8,267,059.04 ",1119764
5a4d531f-1887-4652-be05-7daf23c9adf7,9/6/2007,France,0.41,371.45,Heatwave," 804,074.86 ",4185229
874ffef4-0f9a-4ff9-8d4b-b749b9fab1fe,11/15/2014,Australia,0.23,408.27,Drought," 843,845.56 ",2563880
d19b101a-b0a9-4e1c-ab4c-5522f3873b88,1/5/2012,Russia,-1.79,386.64,Hurricane," 5,721,514.86 ",2822576
34a8fedf-70ab-4288-8739-ac71f3c733a9,2/18/2023,Canada,1.79,389.38,Drought," 2,664,834.87 ",1239887
fa0357a3-14d2-4c7f-bf97-f43f20ac7e61,2/22/2008,Brazil,-0.8,382.35,Tornado," 5,214,499.43 ",2467610
05c64520-ec50-4f61-a990-26a5962f74df,4/27/2018,France,-1.91,419.71,Flood," 7,006,019.85 ",858066
41d680a6-16a0-47a5-8f75-1c1ecf9dd388,1/13/2021,Australia,-0.69,362.06,Tornado," 6,667,183.82 ",3889630
071acf54-fb3b-4fca-9b5b-cc430551564e,6/21/2018,Russia,-1.09,357.82,Hurricane," 7,101,324.06 ",912973
8553ad3c-3e67-4e2a-b129-3d3646056135,1/15/2002,USA,0.14,399.08,Wildfire," 1,142,462.50 ",1352223
6334f55f-565c-4f0e-8b3c-37df8863f183,2/26/2004,Japan,-0.93,414.21,None," 121,548.80 ",3956191
6195a353-090d-41f1-b260-b11bb8366823,7/2/2013,France,-0.11,354.38,None," 3,188,576.86 ",2339776
f2ed9579-d3ea-4fa5-98d2-45560634c976,7/1/2022,France,-1.4,412.13,Wildfire," 1,182,366.75 ",749265
02481b63-20bb-404c-a941-a74cf335af15,6/28/2013,Canada,1.38,371.81,Wildfire," 6,027,582.09 ",4140725
433fa6b9-734f-4d02-84f2-e38934114a64,12/13/2023,China,-0.16,394.24,Drought," 4,777,042.72 ",3769960
0b4bcee5-122d-45d5-8ea6-1b9604875f97,5/19/2003,Japan,-1.99,361.33,Flood," 380,681.01 ",1516108
769ff008-82f7-4f23-85ee-76ba4785bae2,10/19/2000,Canada,0.21,401.87,Flood," 2,254,992.14 ",2867664
fd11f310-ef32-4383-8d18-26e6a4c6d3ee,7/1/2014,France,1.61,407.35,Hurricane," 503,505.09 ",4074769
4f1bda0a-9c3d-4453-a601-a12cfd040669,9/18/2015,India,-1.93,402.23,None," 2,383,466.44 ",4731257
3877d2fb-a68f-4f17-8bdb-762699e1f894,9/19/2005,India,0.96,361.23,Heatwave," 6,637,448.04 ",259707
42983a9e-ff3a-476f-85a4-03823a17aaf4,9/28/2018,Germany,0.25,392.62,None," 3,542,199.85 ",2624404
92a11671-75bb-4f62-b74d-b7c44b264b02,2/7/2010,Brazil,1.64,357.38,Tornado," 8,023,946.23 ",627944
d938b4ef-f00b-4725-9899-505781b3aee8,1/6/2014,France,-0.1,364.32,Hurricane," 2,618,116.46 ",2281933
933750c6-9852-4ae2-b0df-fe667f20c822,6/1/2019,France,-0.88,416.82,Drought," 9,168,071.86 ",787625
496de0e5-6a69-43e2-856c-50a81f1251e2,11/5/2008,USA,-0.37,414.56,Drought," 3,394,196.06 ",850114
25a6476a-63ce-4f9a-b769-2ed717284b9a,8/10/2008,Japan,-1.72,374.31,Hurricane," 8,844,417.31 ",4316507
61d42fe9-317d-4c03-ba8d-68c94c09700c,12/5/2003,USA,0.04,370.15,Tornado," 6,722,874.75 ",2938086
139f91e3-1418-4bcc-b89c-7fa0796b96da,5/24/2007,India,-0.68,388.84,Heatwave," 7,747,760.51 ",2022057
84ca50b1-a783-416e-9320-b3b401c3a6c4,11/3/2023,India,1.82,418.28,Flood," 3,321,212.70 ",4174853
7b86a85c-5e9e-4370-a158-aec7f893a5ec,10/21/2015,Brazil,-0.44,372.65,None," 5,487,024.22 ",1066516
ef02ffc5-8a6b-4ebe-8c22-b8160af38a0b,9/30/2008,Australia,0.88,386.83,Tornado," 3,030,110.98 ",2682490
aaf99208-988d-4436-8e74-cf606a3c5fd3,5/19/2003,Australia,-1.97,355.84,None," 5,677,871.56 ",2471984
ef70ad17-554b-4217-b5d0-220c7489ebce,3/25/2010,France,0.18,351.65,Heatwave," 7,562,385.95 ",536212
f4b60140-39cc-40b8-bdd7-f240c3c3263a,5/17/2015,USA,-0.56,360.16,Wildfire," 5,982,116.07 ",52202
c62bb665-4a70-494e-976a-713e65c2309c,4/4/2015,France,-0.78,410.21,Heatwave," 9,828,193.81 ",4934285
cd09eb7b-467d-4d35-bfea-c192c2c219c5,3/28/2012,Russia,1.62,353.17,Drought," 4,870,448.29 ",137198
6b5fd23d-846d-4b44-943a-92e6de74297b,10/18/2011,India,0,390.45,Tornado," 3,772,804.56 ",4848411
8e73380b-ba5a-44e3-9800-85125aeff4ea,8/18/2007,France,0.45,357.97,Flood," 1,985,578.99 ",3763403
e2c272fe-9d81-4561-a7b0-4fd260112eee,6/26/2019,China,0.35,417.55,Tornado," 7,100,746.50 ",1051877
5188f76e-e0dc-484d-b5c0-1168c9f7b098,9/28/2013,France,0.23,390.48,Drought," 1,411,005.14 ",106076
42c6d55d-d63f-4d61-a1a6-09e108cb6de0,7/30/2007,India,1.19,386.35,Hurricane," 2,094,339.43 ",1752323
20cc5e13-cc7f-4209-b767-c811ad076537,8/20/2006,Australia,1.46,366.23,Heatwave," 8,172,486.06 ",3821286
ef4d463e-f1ef-4d97-a584-0d3fbae9c18f,8/8/2017,Japan,-1.77,382.41,Flood," 6,340,542.61 ",3960283
78d70f43-13d8-41e6-84dc-9000c5e2b01b,6/29/2007,Australia,0.25,372.67,Tornado," 3,188,194.61 ",3547311
b608145b-7514-4251-82f9-68dd2ddb9d67,9/11/2021,USA,0.55,411.78,None," 974,390.70 ",457878
20aefd19-f87b-4cc4-a612-78e0f0d3a4fa,3/19/2018,France,1.49,376.75,None," 5,895,632.43 ",2010303
1654f9c6-22d2-4bd3-8c10-5701f7df02c5,12/31/2004,Canada,-0.58,387.94,Flood," 1,072,506.82 ",4072402
72cf10d8-04b2-4d41-8224-0a51cc62c640,6/10/2018,Russia,0.42,416.56,Heatwave," 5,032,509.48 ",2085201
f9c1d596-edcc-4613-a717-1831de0bf002,9/2/2001,China,0.71,351.47,Flood," 2,983,325.14 ",104076
948f43ec-ced6-4327-a3bf-ae69518ae484,4/21/2008,Brazil,0.71,353.18,Wildfire," 300,384.96 ",895298
d2f60646-51b3-40ee-bb85-d165d5fe1b70,2/15/2013,Brazil,-0.74,360.01,Tornado," 5,561,181.26 ",2894803
590bf422-fb36-47b1-9d61-ee928fbd970f,1/6/2011,Germany,1.71,405.17,Hurricane," 2,561,750.81 ",544929
37227d20-9379-4190-a084-def907261dcc,10/6/2019,China,0.53,364.9,Tornado," 2,450,537.74 ",3796710
78379864-b3d1-48a2-9187-9e17eb8b8e74,9/24/2005,USA,0.36,389.97,Flood," 5,530,967.67 ",4329710
5ccd3199-55cb-4e6d-94a8-e5df47ef368b,11/7/2017,China,-0.6,354.15,Wildfire," 3,842,989.88 ",3036543
560c5919-581b-4220-875d-b6dae6bd2977,5/5/2011,Germany,-0.55,366.35,Wildfire," 221,798.45 ",626183
dcf55142-05a2-478e-9530-118b04b41aed,6/30/2011,Australia,-1.45,350.44,Heatwave," 5,375,355.15 ",1671710
7302fc3d-e64c-4d03-b59a-2755a0583b71,11/10/2005,India,-1.7,352.65,Hurricane," 2,749,888.48 ",3708082
7f003214-28a1-4d78-b687-ae5a3803e130,1/27/2011,Germany,0.67,419.08,Hurricane," 5,563,058.25 ",1203249
12226da2-a4e6-4ab9-8d99-186aa022bfa0,2/17/2018,France,-1.74,418.68,Drought," 9,123,453.95 ",105693
6df11605-86fe-4666-b642-e5be0a81b90e,12/6/2006,Canada,0.53,393,Flood," 9,289,627.94 ",4017107
1dc07ada-6318-4562-9da0-91e17882a506,11/5/2020,India,-0.2,374.57,Wildfire," 5,543,325.97 ",2808219
08f3e69e-de11-469e-8224-84afc0f0d26f,6/3/2015,USA,0.2,416.67,Flood," 4,193,631.29 ",590312
b7a5aedd-a9f0-4086-a0c0-9b7688638e07,2/26/2022,France,-1.84,406.95,Flood," 8,586,234.56 ",4148046
6f1003d8-6c16-4b68-b568-35da1b5dee1d,7/12/2000,USA,0.44,417.54,Wildfire," 1,590,445.52 ",1441442
d13fb837-3881-4ba6-9be2-bb94bd15c48b,8/30/2015,Japan,-0.67,374.08,None," 295,223.45 ",2164103
4833638e-f4dd-4321-8cf0-ed6d4f1d8f21,4/22/2020,India,0.96,412.08,Drought," 7,399,062.99 ",2440206
9418fde2-555f-4ce1-8486-58dc016ccadf,4/23/2017,Japan,1.46,414.63,Hurricane," 2,756,052.95 ",3575257
1b7ea377-2079-4235-9fbc-1e49272ef167,5/21/2021,India,-1.13,394.11,Heatwave," 1,065,550.99 ",2037832
abcf6a4c-215f-4107-b738-5f7cc816f5a8,6/13/2023,Japan,-0.85,396.36,Tornado," 9,806,307.95 ",4472446
263c1ec8-22ee-42fc-95d2-16894d4a76e7,1/23/2005,India,-1.2,399.21,Drought," 6,901,139.35 ",3091957
767fab2a-689b-4533-8f91-370fae582313,1/5/2022,China,-1.03,393.11,Heatwave," 1,005,762.99 ",1004403
6433e5e6-5d33-4166-b646-6cda7c239654,6/23/2013,Australia,1.13,361.13,Wildfire," 9,908,531.46 ",4047680
836c381d-e9d5-4f5e-a6e0-10a5e4dc5559,1/31/2015,India,-1.08,372.88,Tornado," 1,512,759.18 ",1429125
f406e21c-e118-4927-82be-00b12a4ecd6e,1/17/2002,Japan,1.94,407.92,Tornado," 5,590,246.73 ",4750970
d0d0c9ae-430c-441f-a867-bb9294f3ae80,8/1/2004,Brazil,-0.57,361.86,None," 9,046,758.36 ",1933938
73e27d32-d50e-4932-b007-26dd4ffff720,6/19/2020,Brazil,-1.87,408.53,Flood," 1,889,666.51 ",2519461
7bfe56cd-afc2-4ad3-89d5-ff9e5907c56b,5/3/2007,Germany,0.5,368.72,None," 9,668,248.10 ",2256430
8a4fa9bc-6bda-44df-886b-a0287079222b,12/27/2005,Australia,-1.37,413.64,Flood," 9,288,616.65 ",1344564
b7c756fa-1478-431c-9027-bba58ce1d1dd,9/29/2022,China,-1.96,364.29,Flood," 7,881,517.12 ",4330929
ec818419-94b0-4556-a8a2-ee76551bfd6d,2/18/2014,Russia,-1.29,412.87,Hurricane," 7,557,204.60 ",1380898
377ff67a-42b7-4984-852d-5233c945028d,11/28/2001,Brazil,-1.49,414.92,None," 479,756.23 ",1048553
5a552122-ca73-4899-99ba-6ac73f9e46df,4/22/2019,Japan,0.47,378.28,Hurricane," 3,763,049.93 ",1615186
7bb6a037-d2a8-4d8b-b530-76629b87e859,3/5/2009,India,-1.85,368.89,Flood," 9,126,846.98 ",4334454
ba4e054b-5d61-4cf5-96c8-8e4f637dd813,6/10/2013,Brazil,0.21,382.84,Hurricane," 186,681.23 ",4438267
05a7f939-0f78-4cf7-be85-cb4b87df611d,11/21/2009,France,0.25,402.35,Heatwave," 6,017,617.31 ",4464133
2dc13265-ca0c-4ec6-a95b-776f50f07698,8/2/2013,Russia,-1.8,352.68,None," 3,622,716.10 ",3651942
97a7d4b0-529a-47b6-b72e-48dbbd6d563c,8/7/2008,China,-0.56,392.91,Wildfire," 2,419,894.88 ",2831724
fb8e946a-ded9-4ee6-9ef4-acf9c53fcde5,10/17/2000,Russia,0.72,405.98,Tornado," 7,762,358.29 ",1192178
09773350-8f02-45f0-9d75-705bb49354ec,8/7/2021,China,-0.29,380.56,Wildfire," 9,134,796.39 ",1565422
98194402-31e7-42de-923f-9ad2980b964c,5/23/2019,Russia,-1.62,352.5,None," 8,886,555.98 ",1447761
23144d38-af67-49aa-ba87-5ab68acb4553,8/9/2006,Brazil,-0.43,402.95,Wildfire," 8,949,468.02 ",2461104
272c01f9-47eb-4057-bbc0-10108455d42b,4/24/2004,Japan,1.42,375.76,None," 5,501,590.14 ",91164
7bb20f5e-06d8-4b18-a45f-27eaa1124db7,7/20/2013,Canada,0.68,369.54,Flood," 9,270,521.13 ",3084424
b2c49f7a-a2ff-4484-9036-d1a834e4d9ca,2/12/2016,Germany,1.88,363.41,Wildfire," 7,773,372.28 ",375482
87a83bb1-c998-43cd-babf-648b93c14513,6/26/2000,Canada,1.17,388.29,Flood," 942,527.57 ",4224817
3bf1d0e7-b2d1-4d43-90ce-dda5bf5fd4bd,7/19/2022,Brazil,1.25,361.53,Drought," 3,828,961.45 ",2087063
1c1177c6-d1f2-4b92-9f3b-dec8e044d454,4/18/2021,USA,-1.7,381.35,Hurricane," 4,510,754.83 ",4185219
b6858158-a92d-4dd5-ba37-8fd1f312c08e,12/9/2023,Japan,0.93,389.26,Flood," 9,327,516.52 ",3718152
6ff75e4b-0c79-42b9-979d-83ef81c36632,8/27/2015,Japan,1.57,367.02,None," 3,512,604.15 ",4080078
b53502c2-db7a-4161-a322-bf516f4314c9,2/10/2014,Japan,-0.45,367.02,Hurricane," 1,503,941.68 ",1131624
8aeb0cd9-8e2f-4239-a9bc-461886b4e850,6/21/2010,Australia,0.82,380.18,Flood," 3,847,708.52 ",2567268
96fc2483-cba7-4b3d-8692-2ad79671a327,10/22/2007,Brazil,-1.58,400.11,Flood," 9,855,872.03 ",301558
76ff3c04-6f66-4bcc-90fe-9412eb2f1fc0,11/9/2011,Australia,1.91,375.42,Hurricane," 8,529,127.80 ",4167822
d58cebba-919f-4408-8638-ca3afbe6a54b,10/20/2006,USA,1,355.81,Drought," 8,112,220.98 ",387948
7e8198f4-60f3-482c-abac-61619229720a,5/30/2012,USA,1.32,351.28,Flood," 8,409,577.14 ",3361802
fac91a6e-3c0f-4c23-9e08-6a87c63bec74,5/20/2004,China,1,416.61,Drought," 7,001,964.39 ",117323
545b7d69-2dc1-479e-945c-b8d6a9344151,8/15/2009,Russia,1.06,402.47,Wildfire," 9,172,900.59 ",461121
35c4ccaa-1928-4328-bbab-fc07d2892a98,8/30/2021,Germany,1.05,402.9,None," 467,099.57 ",969147
ee8d6b4c-7a3b-4553-8e77-7a0ec8aae846,8/21/2022,Russia,0.3,381.66,Tornado," 3,882,710.43 ",2123597
52642817-a4c3-482d-9730-71eb5d5cc09b,10/15/2018,Germany,-1.4,399.53,Heatwave," 441,781.15 ",3545494
231a20d0-2648-4427-91c7-037c7c5a18a7,4/17/2022,USA,1.82,351.07,None," 3,982,728.36 ",2975429
9f4527e5-a03f-49fa-b8ce-15a7393d2496,7/2/2023,Russia,-1.85,360.55,Flood," 4,790,867.36 ",3889549
60ba0e14-2a11-4520-ae8c-346764e3dd77,6/28/2021,Germany,-0.62,406.54,Hurricane," 2,125,112.97 ",4636941
7754ac71-027a-4d80-be73-512c1e719ad0,1/19/2002,USA,0.3,409.06,Flood," 9,353,824.53 ",841628
cab7cf57-c53a-442f-8446-eba00ea4aa7b,10/16/2000,India,-1.69,388.33,Heatwave," 8,051,315.94 ",678236
d74f829d-1e17-4747-8e50-76ecd8bf4921,7/13/2017,Russia,0.73,358.6,Flood," 7,862,332.17 ",700263
0e3439c0-1783-4c5b-b45f-3c6d48e09bfa,5/25/2003,Brazil,-1.34,413.79,Drought," 8,517,357.37 ",1414908
0da3c1a3-88dc-4120-ad0c-e539f35521d6,11/25/2014,Russia,1.52,403.63,Wildfire," 3,085,770.23 ",4903856
429481c3-230c-491a-9372-8f83e38d9af6,3/8/2012,Australia,1.68,373.72,Flood," 4,922,475.86 ",1020119
64e86f9f-16a3-4f0f-9596-3742cc1fc436,7/11/2006,France,1.21,381.97,Flood," 5,518,000.20 ",4604300
8534e09d-4221-4aba-aad2-05e1a3c89b98,1/29/2018,Japan,1.62,406.65,Wildfire," 2,598,702.27 ",3186273
5323b121-ee2b-42e4-960d-92c3269ec258,12/20/2006,Japan,0.33,368.56,Wildfire," 4,659,885.49 ",2738767
b18a5065-38ec-4680-9006-362ac532a8d8,8/18/2015,Brazil,-0.05,356.72,Flood," 6,503,103.37 ",2464062
c80b7c4a-a52b-4d81-8528-5316677a63e7,5/17/2021,Brazil,-1.38,363.2,Drought," 6,678,308.35 ",1569046
58ddab35-4b86-4717-bc35-ea298cc01942,10/17/2023,Australia,1.95,399.34,Flood," 5,171,183.71 ",4825506
0b156ea4-aa66-4029-934d-cde76f433363,7/21/2005,Germany,-0.03,382.92,Flood," 2,545,093.46 ",1346632
1eba6494-c1c2-4230-99cd-0bc0d96c2b43,3/8/2000,Canada,-0.51,350.64,Drought," 8,806,926.81 ",1909321
66aa2bc7-7c6d-4a15-bdb0-8e12df01b808,9/8/2004,Australia,0.37,416.06,Wildfire," 5,891,219.28 ",4577810
983df694-a0ad-4ecf-a52a-bd7fd980547e,6/23/2009,Canada,0.45,389.84,Tornado," 2,602,767.00 ",2051589
f1808baa-dd1f-4f73-8400-c542b9cd6a2c,12/8/2018,Canada,1.52,372.92,None," 9,777,831.91 ",667677
0e605942-abaa-4c77-8f20-397aa01f502f,1/23/2011,China,1.48,379.65,Wildfire," 8,688,282.98 ",4466841
1052f7da-7fd8-44d6-93ab-f0299c574123,4/1/2006,France,-0.45,366.91,Flood," 7,981,038.13 ",688627
f2695869-855f-4073-97b4-1f9300fabcd7,7/25/2022,France,0.69,395.2,Wildfire," 4,076.20 ",1200214
4930af0c-d18e-45e6-8339-eb3da6fd3106,12/15/2019,France,0.75,356.81,Tornado," 8,288,538.06 ",4864340
ac3537f1-e6ea-4003-a0d9-1ef634ce9a2c,2/2/2017,USA,0.53,361.35,Wildfire," 6,186,896.96 ",783697
55f75975-5bde-4471-9390-a0451500fd84,7/6/2023,Australia,-0.04,374.91,Heatwave," 6,983,297.69 ",795409
c7f2af39-e1fe-4440-b8f7-ee9a6086caa3,3/22/2021,India,1.89,401.07,Heatwave," 3,539,259.03 ",3176064
be51e1f1-f8c6-46ae-a3cc-f4b1266ae008,11/4/2006,USA,0.36,361.67,Drought," 7,988,388.21 ",598159
eb0abfc4-e12d-49c9-8647-f92791b3e9ef,12/22/2018,Brazil,0.73,397.63,Flood," 3,728,700.03 ",3529783
4ddd7e2b-89d6-4af9-978d-f32dce5e5f76,2/18/2019,Japan,-1.38,380.99,Tornado," 5,701,472.20 ",3755341
ee513f34-a839-4620-9ca5-9ce830ff1831,4/8/2001,Brazil,-1.83,387.44,Hurricane," 1,985,763.68 ",293524
a27a902f-75dc-4201-9866-0d030f640bcc,5/24/2019,France,-0.73,351.26,Flood," 1,847,723.79 ",3077504
c65f1081-6080-49ae-a4a9-89fc37681e01,7/17/2013,Japan,-1.12,376.8,Wildfire," 9,929,120.40 ",402295
e18437d1-1bdf-4164-b42b-de14e1de8ab6,7/8/2004,USA,-0.56,350.54,Wildfire," 776,107.81 ",2347235
d9b0deb6-5e4d-4ffc-a459-fed1d5776570,5/17/2003,Germany,-0.63,374.96,Drought," 2,629,838.78 ",4976518
1d466935-44bf-41ce-a738-92fb3ae91ef3,11/19/2001,Russia,-0.33,389.61,Flood," 8,434,687.72 ",557763
db78100c-1753-40c2-bf67-745f209fd7c3,8/21/2019,Japan,-0.06,367.77,Drought," 1,434,005.31 ",2244720
6e4276c7-7923-4db8-9597-422c345537b4,7/24/2011,India,0.68,350.13,Hurricane," 5,490,683.30 ",3728441
e1a79d82-7760-4f11-8256-f32e41d4cea4,12/23/2013,Canada,1,397.17,Hurricane," 4,661,596.44 ",658758
329b42c6-fa7a-4163-b351-fd9d75da862a,12/4/2004,Russia,0.65,389.93,Hurricane," 9,155,407.15 ",1752167
de0c088b-2df3-4a0e-bb0b-7a1d6ce0f9c0,6/16/2013,Canada,-0.91,372.84,Wildfire," 6,651,852.63 ",3359821
17575c0b-efa0-4806-a8c3-8afda29eeb7e,4/19/2021,Japan,0.21,392.42,Wildfire," 276,989.02 ",1296976
cb921bcd-03fd-403f-9536-5ea55c1de42f,10/30/2022,Japan,-1.51,380.37,Hurricane," 1,042,426.98 ",80953
2c48fb06-9cfe-4916-9fd7-9ab32ef8953a,2/8/2014,Russia,1.24,367.59,Drought," 8,483,399.09 ",2882233
a753d6b9-0aa8-484e-8dae-4ced307bb7d3,2/24/2004,Brazil,-1.04,352.9,Drought," 1,502,108.04 ",3703086
c49e8dfc-db49-4b85-ab66-4da2953db6f8,12/2/2000,France,1.22,376.49,Flood," 4,689,395.92 ",1581754
454c2227-6a32-46c5-b46a-63152c791c10,9/15/2018,Brazil,-1.69,413.42,Drought," 5,753,592.22 ",611571
bbbd86e9-5530-4835-811d-c23a92edae01,8/27/2021,China,1.33,392.16,Flood," 3,838,678.34 ",3968157
694aecf5-7db4-416f-8586-d42e2b0a4209,1/14/2019,France,-0.96,396,Tornado," 277,378.43 ",40081
7fe0afef-8cbe-462e-90f1-d3f8d3baca95,12/10/2015,China,1.38,406.04,None," 2,539,388.73 ",761872
26a3a282-d747-4759-93b3-8daffc354dd4,6/28/2019,India,0.07,374.16,Hurricane," 3,260,423.60 ",169493
4b0bd386-77e6-4cc5-98fe-d15558d1bed7,3/16/2006,India,-1.17,382.7,Drought," 7,817,357.09 ",2988217
b0577d4d-ad71-4660-9ae9-a89559d8bc52,3/15/2004,India,-0.76,364.22,None," 9,586,906.32 ",306566
04395f27-9610-4e32-bcdd-0a5b26666c52,1/27/2008,Canada,-1.63,413.14,Heatwave," 6,994,886.85 ",3062129
c3d892de-69cf-459c-9168-a868e03a075d,6/17/2012,China,0.79,391.26,Flood," 5,916,679.18 ",178023
939ed9bc-b559-4ff0-9013-4ed524ed2e20,5/27/2023,Russia,0.11,403.13,Wildfire," 6,274,412.41 ",1638603
0c81a965-365e-444b-bfbe-3ee2c74a63f4,8/14/2012,Canada,-0.99,395.16,Tornado," 6,661,820.31 ",85284
062443f5-42a9-4994-9bed-b668c1e9ab0f,1/1/2014,France,-0.6,408.15,Hurricane," 2,113,707.95 ",2263495
c4f30ec3-374f-4c5f-893f-f2423c498f08,5/15/2023,Japan,-0.54,394.71,Drought," 2,753,341.14 ",955625
9edd3820-44c8-41b3-9ebd-71eae8f7a4aa,7/28/2013,China,1.81,401.37,Hurricane," 6,588,694.15 ",2632915
c1142cd6-cb81-4dd6-b139-5c7fdcf75052,6/4/2008,USA,-1.29,403.88,None," 2,981,912.98 ",3289060
9f0b3063-22b4-4f09-8f19-f9a1679e65bf,5/21/2017,India,0.73,364.14,Wildfire," 9,015,665.09 ",2760650
a5ff2160-4c67-4234-a15d-9d72027bda7f,7/21/2004,Japan,-0.56,361.18,Flood," 6,082,848.04 ",841163
59390872-c33a-4f65-b398-a9f3b944d27d,2/24/2003,China,-0.21,373.4,None," 3,004,881.58 ",4423233
81a5b94d-73cc-4c82-a0a9-f82efa4d4e81,9/28/2000,Australia,-0.32,414.6,Tornado," 1,187,253.26 ",974610
78e14065-5341-49e3-b18c-fce34fc0911a,2/13/2008,USA,-0.35,407.72,Flood," 377,754.23 ",1073597
368a588a-fc94-44ac-a5f7-6bdc04d82693,4/21/2006,China,1.3,390.47,Drought," 4,577,451.57 ",2504332
8ed12e77-fda8-47aa-89cf-ac12440d4c67,8/20/2002,China,-0.94,373.4,Heatwave," 1,407,333.80 ",2136094
de6a8c9d-3aef-44de-9362-6b04abc668d9,8/10/2016,India,0.34,363.59,Drought," 7,990,129.78 ",978285
